"id","text","user","RT","retweetCount","favoriteCount","latitude","longitude","time","client"
"712741315910340608","RT @stephtdouglas: .@njgoldbaum showing us around a cosmological simulation....in Minecraft #PyAstro16 https://t.co/M7D6xTfVUj","mrcbqn",TRUE,9,0,NA,NA,"2016-03-23 20:42:26","Twitter Web Client"
"711946250434654212","Starting with opening remarks from @jakevdp! #pyastro16","abigailStev",FALSE,0,0,NA,NA,"2016-03-21 16:03:08","Twitter Web Client"
"713436993087123456","The Monty #Python jokes don't seem to have a huge audience at this conference dominated by younger folks. #PyAstro16","kellecruz",FALSE,0,2,NA,NA,"2016-03-25 18:46:48","Twitter for iPhone"
"712309023790354432",".@njgoldbaum starting with an open-science 100% free-software public galaxy formation simulation #PyAstro16 https://t.co/OV2CZFTqHC","astrokiwi",FALSE,2,2,NA,NA,"2016-03-22 16:04:39","TweetDeck"
"712713546929274880","RT @jakevdp: ""Here's the probabilistic model that describes all of science"" - @exoplaneteer  #PyAstro16 https://t.co/N6IHumaSRU","_caroastro_",TRUE,9,0,NA,NA,"2016-03-23 18:52:05","Twitter Web Client"
"712741280367792130","RT @IBJIYONGI: Nathan Goldbaum had probably the most entertaining talk of the day: Cosmo mine craft #PyAstro16 https://t.co/MgaqiFuBhR","mrcbqn",TRUE,4,0,NA,NA,"2016-03-23 20:42:17","Twitter Web Client"
"711945649814568960","#PyAstro16 begins!","DrewLeonard42",FALSE,0,0,NA,NA,"2016-03-21 16:00:44","Twitter for Android"
"713436963450273794","RT @stephtdouglas: Hey #PyAstro16 (/any Py3 users) - can we please stop calling Py2 ""legacy python"" until support actually ends? Not really…","powersoffour",TRUE,1,0,NA,NA,"2016-03-25 18:46:41","TweetDeck"
"712308937865842688","The #pyastro16 day 2 stream is live at: https://t.co/jNNsiR6tAN","exoplaneteer",FALSE,5,0,NA,NA,"2016-03-22 16:04:19","Twitter Web Client"
"712713497264566272","RT @astrokiwi: .@exoplaneteer: ""to do linear regression in Python, there's a great tool you may have heard of: Numpy"" https://t.co/78UE7Bqn…","astronomatty",TRUE,2,0,NA,NA,"2016-03-23 18:51:53","Twitter Web Client"
"712741137040052224","RT @IBJIYONGI: .@astrofrog showing us more data set visualization using earthquake as an example #PyAstro16 https://t.co/0wo4Id13yM","mrcbqn",TRUE,8,0,NA,NA,"2016-03-23 20:41:43","Twitter Web Client"
"711945378774405120","Excited for the week ahead with #PyAstro16 !","OmegaSpaces",FALSE,0,1,NA,NA,"2016-03-21 15:59:40","Twitter for iPhone"
"713436690308853760","RT @jakevdp: LSST is moving to Python 3 this summer, and mulling the use of conda for its packaging. #PyAstro16","stonebigdotdot",TRUE,4,0,NA,NA,"2016-03-25 18:45:36","Twitter Web Client"
"712308842751610882","Awesome visualisation of galaxy formation sim by @njgoldbaum #PyAstro16 https://t.co/NmNEFV0CUs","DrewLeonard42",FALSE,1,1,NA,NA,"2016-03-22 16:03:56","Twitter for Android"
"712713362388295680","The Jake Vanderplassian is now a thing according to Foreman-Mackey and @jakevdp #PyAstro16","IBJIYONGI",FALSE,2,1,NA,NA,"2016-03-23 18:51:21","Twitter for iPhone"
"712732182989639683","RT @brettmor: #PyAstro16 @astrofrog just completely blew my mind demonstrating https://t.co/TJDmRnT3y9","pmplewa",TRUE,2,0,NA,NA,"2016-03-23 20:06:09","Tweetbot for iΟS"
"711926376706785281","RT @SunPyProject: Anyone on #PyAstro16 want to write up about sunpy on wikipedia? @ehsteve and the rest of us would be very happy! :)","DVDGC13",TRUE,1,0,NA,NA,"2016-03-21 14:44:09","TweetDeck"
"713436676152950784","NDLater a class that lazily loads pixels -- James Turner at #pyastro16","astronomatty",FALSE,0,1,NA,NA,"2016-03-25 18:45:33","Twitter for iPhone"
"712308665173147648",".@njgoldbaum showing beautiful simulation of spiral galaxy #PyAstro16","astronomatty",FALSE,0,0,NA,NA,"2016-03-22 16:03:14","Twitter Web Client"
"712713356948475904","RT @IBJIYONGI: Dan Foreman-Mackey: this describes all of science. #PyAstro16 https://t.co/5zVuH1A5Kx","keilanawiki",TRUE,3,0,NA,NA,"2016-03-23 18:51:20","Twitter Web Client"
"712731960368570369","RT @eteq: .@ehsteve gives a great example of demonstrating how to show shortcomings of IDL code *without* bashing #PyAstro16 https://t.co/Z…","LeoBurtscher",TRUE,1,0,NA,NA,"2016-03-23 20:05:15","Tweetbot for iΟS"
"711926351004090368","Anyone on #PyAstro16 want to write up about sunpy on wikipedia? @ehsteve and the rest of us would be very happy! :)","SunPyProject",FALSE,1,0,NA,NA,"2016-03-21 14:44:03","TweetDeck"
"713435726243737601",".@LSST @parejkoj take a look at conda env or metapackages for providing version locked pkg sets #pyastro16","astronomatty",FALSE,0,2,NA,NA,"2016-03-25 18:41:46","Twitter for iPhone"
"712308580808921088",".@njgoldbaum explains that science is not like ""The Martian"". #PyAstro16 packs up, everyone goes home.","niais",FALSE,1,4,NA,NA,"2016-03-22 16:02:54","Twitter for Android"
"712713313172398080","RT @astrokiwi: .@exoplaneteer: ""to do linear regression in Python, there's a great tool you may have heard of: Numpy"" https://t.co/78UE7Bqn…","niais",TRUE,2,0,NA,NA,"2016-03-23 18:51:10","Twitter for Android"
"711925923965063168","@kellecruz, hopefully this is what you were looking for! SunPy Talk Notes https://t.co/1LyRfYvwYX #PyAstro16","ehsteve",FALSE,0,0,NA,NA,"2016-03-21 14:42:21","Twitter Web Client"
"713434928164175873","My goal for this afternoon at #pyastro16: get sherpa installed and working!","abigailStev",FALSE,0,2,NA,NA,"2016-03-25 18:38:36","Twitter Web Client"
"712307432030994432","RT @brettmor: Any #PyAstro16 participants trying to get to the sixth floor of PAB: the elevator won’t unlock until 9am. We’re on 5th floor …","IBJIYONGI",TRUE,2,0,NA,NA,"2016-03-22 15:58:20","Twitter for iPhone"
"712713155529609216","RT @jakevdp: ""Here's the probabilistic model that describes all of science"" - @exoplaneteer  #PyAstro16 https://t.co/N6IHumaSRU","davidwhogg",TRUE,9,0,NA,NA,"2016-03-23 18:50:32","Twitter Web Client"
"711923976042188800","There's a waffle maker at the Silver Cloud Inn! Just sayin #waffles #pyastro16","eblur27",FALSE,0,2,NA,NA,"2016-03-21 14:34:37","Twitter for iPhone"
"713434169943007232","@abigailStev no spectra yet. @LSST calibration scope that will do nothing but take spectra, so we'll have to do it eventually. #PyAstro16","PeterYoachim",FALSE,0,2,NA,NA,"2016-03-25 18:35:35","Twitter Web Client"
"712305820650704896","RT @brettmor: Any #PyAstro16 participants trying to get to the sixth floor of PAB: the elevator won’t unlock until 9am. We’re on 5th floor …","jhuntercomedy",TRUE,2,0,NA,NA,"2016-03-22 15:51:56","Twitter for iPhone"
"712713129294036993",".@exoplaneteer: ""to do linear regression in Python, there's a great tool you may have heard of: Numpy"" https://t.co/78UE7BqnpP #PyAstro16","astrokiwi",FALSE,2,2,NA,NA,"2016-03-23 18:50:26","TweetDeck"
"711923259906719744","#pyastro16 LOC/SOC: the participants section of the webpage is down.","abigailStev",FALSE,0,0,NA,NA,"2016-03-21 14:31:46","Twitter for Android"
"713434089122975745",".@LSST review-before-pull-request-merged: informal and mandatory. -@parejkoj #pyastro16","abigailStev",FALSE,0,0,NA,NA,"2016-03-25 18:35:16","Twitter Web Client"
"712305576693248001","Any #PyAstro16 participants trying to get to the sixth floor of PAB: the elevator won’t unlock until 9am. We’re on 5th floor for now!","brettmor",FALSE,2,3,NA,NA,"2016-03-22 15:50:58","TweetDeck"
"712713049262522368",".@exoplaneteer gives us the basic statistical flow for doing (astro)physics #PyAstro16 https://t.co/SmSKnAXvhm","eteq",FALSE,3,5,NA,NA,"2016-03-23 18:50:07","Twitter for Android"
"711917165369270273","RT @shareastronomy: It's one of my favorite times of the year! Time for #PyAstro16 tweets!!","thespacelink",TRUE,1,0,NA,NA,"2016-03-21 14:07:33","Twitter Web Client"
"713433933040340993","Hey #PyAstro16 (/any Py3 users) - can we please stop calling Py2 ""legacy python"" until support actually ends? Not really a helpful motivator","stephtdouglas",FALSE,1,3,NA,NA,"2016-03-25 18:34:39","Twitter for Android"
"712305405259440128","RT @DVDGC13: Brilliant, now I can ""test"" my notebooks - thanks to nbval @oliverlaslett at #collabw16  - #PyAstro16 check this! https://t.co…","StuartMumford",TRUE,5,0,NA,NA,"2016-03-22 15:50:17","Corebird"
"712712918522064896","RT @jakevdp: ""Here's the probabilistic model that describes all of science"" - @exoplaneteer  #PyAstro16 https://t.co/N6IHumaSRU","jonsedar",TRUE,9,0,NA,NA,"2016-03-23 18:49:35","Twitter for iPhone"
"711912840110678016","@Pybonacci tal vez en #PyAstro16??","DVDGC13",FALSE,0,0,NA,NA,"2016-03-21 13:50:22","TweetDeck"
"713433719474753536","For pipeline, version control dependency management is VERY important, must be VERY robust b/c large dependency chain. -@parejkoj #pyastro16","abigailStev",FALSE,1,0,NA,NA,"2016-03-25 18:33:48","Twitter Web Client"
"712297033722241024","RT @stephtdouglas: .@astrochum showing tmux. Launch on remote machine, preserves workflow if ssh interrupted https://t.co/uxb6c08bZu #PyAst…","astrochum",TRUE,2,0,NA,NA,"2016-03-22 15:17:01","Twitter Web Client"
"712712900180193281","RT @jakevdp: ""Here's the probabilistic model that describes all of science"" - @exoplaneteer  #PyAstro16 https://t.co/N6IHumaSRU","niais",TRUE,9,0,NA,NA,"2016-03-23 18:49:31","Twitter for Android"
"711905254455910400","It's one of my favorite times of the year! Time for #PyAstro16 tweets!!","shareastronomy",FALSE,1,1,NA,NA,"2016-03-21 13:20:13","Twitter for iPhone"
"713433693570727937","LSST is moving to Python 3 this summer, and mulling the use of conda for its packaging. #PyAstro16","jakevdp",FALSE,4,6,NA,NA,"2016-03-25 18:33:42","Twitter for iPhone"
"712291175621922816","RT @DVDGC13: Brilliant, now I can ""test"" my notebooks - thanks to nbval @oliverlaslett at #collabw16  - #PyAstro16 check this! https://t.co…","oliverlaslett",TRUE,5,0,NA,NA,"2016-03-22 14:53:44","Twitter for iPhone"
"712712823252525057","Remember, don't be afraid of a high-level discussion at #pyastro16: it means it's theoretical and vague.","abigailStev",FALSE,0,1,NA,NA,"2016-03-23 18:49:13","Twitter Web Client"
"711883107515826176","First Python achievement of the day: write code to archive all #pyastro16 tweets. Started running it at 4.50am. /cc @astrofrog","GeertHub",FALSE,0,7,NA,NA,"2016-03-21 11:52:13","Twitter Web Client"
"713433391169871874","Discussion about making some @LSST features into @astropy affiliate packges. Eventually. -@parejkoj #pyastro16","abigailStev",FALSE,0,0,NA,NA,"2016-03-25 18:32:30","Twitter Web Client"
"712289222481342464","RT @DVDGC13: Brilliant, now I can ""test"" my notebooks - thanks to nbval @oliverlaslett at #collabw16  - #PyAstro16 check this! https://t.co…","seanmATed",TRUE,5,0,NA,NA,"2016-03-22 14:45:58","Twitter Web Client"
"712712818659827712","RT @IBJIYONGI: Dan Foreman-Mackey: this describes all of science. #PyAstro16 https://t.co/5zVuH1A5Kx","AstroKimCartier",TRUE,3,0,NA,NA,"2016-03-23 18:49:12","Twitter Web Client"
"711882534146023424","Up at silly o'clock to get on the first flight to Seattle for #pyastro16!","GeertHub",FALSE,0,2,NA,NA,"2016-03-21 11:49:56","Twitter Web Client"
"713433355233005568","In the absence of paper, #PyAstro16 participants find creative solutions for discussing science during breaks. https://t.co/W1rcpPMu48","Tiana_Athriel",FALSE,0,6,NA,NA,"2016-03-25 18:32:21","Twitter Web Client"
"712288294889984000","RT @DVDGC13: Brilliant, now I can ""test"" my notebooks - thanks to nbval @oliverlaslett at #collabw16  - #PyAstro16 check this! https://t.co…","gap_system",TRUE,5,0,NA,NA,"2016-03-22 14:42:17","TweetDeck"
"712712637709045760","""Here's the probabilistic model that describes all of science"" - @exoplaneteer  #PyAstro16 https://t.co/N6IHumaSRU","jakevdp",FALSE,9,7,NA,NA,"2016-03-23 18:48:29","Twitter Web Client"
"711880448276832256","Nice!! @astropy just being mentioned in #collabw16 - Thanks @drvinceknight #pyastro16 also in Edingburgh","DVDGC13",FALSE,0,4,NA,NA,"2016-03-21 11:41:39","TweetDeck"
"713432956975452160","Can get the LSST software stack via anaconda!! Warning, ~1GB. -@parejkoj #pyastro16","abigailStev",FALSE,0,1,NA,NA,"2016-03-25 18:30:46","Twitter Web Client"
"712288245669883904","RT @DVDGC13: Brilliant, now I can ""test"" my notebooks - thanks to nbval @oliverlaslett at #collabw16  - #PyAstro16 check this! https://t.co…","CIRCA_StAndrews",TRUE,5,0,NA,NA,"2016-03-22 14:42:06","TweetDeck"
"712712537855229952","RT @IBJIYONGI: Dan Foreman-Mackey: this describes all of science. #PyAstro16 https://t.co/5zVuH1A5Kx","abigailStev",TRUE,3,0,NA,NA,"2016-03-23 18:48:05","Twitter Web Client"
"711857347845607424","ah well... #pyastro16 will start in 6 hours... so I can focus more in #collabw16 during the morning :)","DVDGC13",FALSE,0,0,NA,NA,"2016-03-21 10:09:52","TweetDeck"
"713431841118625792","RT @StuartMumford: Here is a really pretty picture of our nearest star https://t.co/RU9WwF4Y7B h/t @DrewLeonard42 #pyastro16","abigailStev",TRUE,1,0,NA,NA,"2016-03-25 18:26:20","Twitter Web Client"
"712287401591361536","Brilliant, now I can ""test"" my notebooks - thanks to nbval @oliverlaslett at #collabw16  - #PyAstro16 check this! https://t.co/hYlrUs8eJz","DVDGC13",FALSE,5,5,NA,NA,"2016-03-22 14:38:44","TweetDeck"
"712712532222324736","""Here's the probabilistic model that describes all of physics: Physics -&gt; data"". Seems reasonable #PyAstro16","DrewLeonard42",FALSE,0,0,NA,NA,"2016-03-23 18:48:03","Twitter for Android"
"711857048707854336","Let's see how I survive these 3 days being at #collabw16 tweting here, chatting in slack and listening to people while following #PyAstro16","DVDGC13",FALSE,0,1,NA,NA,"2016-03-21 10:08:40","TweetDeck"
"713431711430742016","RT @jakevdp: At the depth of LSST, *every pixel* will have a galaxy in it, across the entire southern sky #PyAstro16","brettmor",TRUE,11,0,NA,NA,"2016-03-25 18:25:49","TweetDeck"
"712285363448885248","RT @adrianprw: Here's the google doc from our ""workflow show-and-tell"" unconference session at #pyastro16 (thanks @eblur27 !) https://t.co/…","niais",TRUE,3,0,NA,NA,"2016-03-22 14:30:38","Twitter Web Client"
"712712427855425536","Dan Foreman-Mackey: this describes all of science. #PyAstro16 https://t.co/5zVuH1A5Kx","IBJIYONGI",FALSE,3,8,NA,NA,"2016-03-23 18:47:39","Twitter for iPhone"
"711781526346706944","Great to finally attach some faces to names tonight!  #PyAstro16 @kellecruz @adrianprw @ChristophDeil","brettmor",FALSE,0,7,NA,NA,"2016-03-21 05:08:34","Twitter for iPhone"
"713431487341666307","Here is a really pretty picture of our nearest star https://t.co/RU9WwF4Y7B h/t @DrewLeonard42 #pyastro16","StuartMumford",FALSE,1,2,NA,NA,"2016-03-25 18:24:56","Corebird"
"712223736641019905","I hope @mrcbqn will learn a lot of news things at #PyAstro16 to make @CigaleSed  even better!!","LaureCiesla",FALSE,0,1,NA,NA,"2016-03-22 10:25:45","Twitter Web Client"
"712712366484422656",".@exoplaneteer put together his 7 favorite words and made it a talk title: ""Tools for Probabilistic Data Analysis in Python"" #pyastro16","abigailStev",FALSE,0,1,NA,NA,"2016-03-23 18:47:24","Twitter Web Client"
"711771312373391361","On the train to Seattle for #pyastro16.  It's true: people occasionally take trains in the US! (Although to be fair, I did fly to Portland)","eteq",FALSE,0,8,NA,NA,"2016-03-21 04:27:59","Twitter Web Client"
"713431347453243392","The @LSST project will switch to #Python 3 this summer. Yay! #PyAstro16 https://t.co/NW8CWa1pZ1","GeertHub",FALSE,0,4,NA,NA,"2016-03-25 18:24:22","Twitter for Android"
"712222457411837952","@StuartMumford try to find someone at #PyAstro16 who wants to help me to manage  @Open_Astronomy's account","DVDGC13",FALSE,0,0,NA,NA,"2016-03-22 10:20:40","TweetDeck"
"712712000967565312","#PyAstro16 Andrew Hearin gave another nice example of how to design and document a package for a lot of flexibility.","parejkoj",FALSE,0,1,NA,NA,"2016-03-23 18:45:57","Twitter Web Client"
"711761401807638528","Direct train (Link Light Rail) from SeaTac to UW opened yesterday!? Awesomesauce! :-) #PyAstro16","Mikea1985",FALSE,0,3,NA,NA,"2016-03-21 03:48:36","Twitter for BlackBerry"
"713431268017381376","@eteq #PyAstro16 I showed 2 vis tools for imexam, but you can also just use any of the plot/phot functions directly to just make/save  plots","OmegaSpaces",FALSE,0,1,NA,NA,"2016-03-25 18:24:03","Twitter for iPhone"
"712221249091534848","RT @eteq: Possible difference for @SunPyProject vs. @astropy - solar still needs to argue merits of Py vs. IDL, while Astro less so now? #P…","DVDGC13",TRUE,2,0,NA,NA,"2016-03-22 10:15:52","TweetDeck"
"712711934752067584","RT @astrokiwi: Galaxies are big, whether they live in a computer or in the sky.
""Halotools is good even if you only need to read a ~300 GB …","abigailStev",TRUE,2,0,NA,NA,"2016-03-23 18:45:41","Twitter Web Client"
"711745262314598400","Shout out to all my #PyAstro16 homies!","gully_",FALSE,0,4,NA,NA,"2016-03-21 02:44:28","Twitter Web Client"
"713430664910012416","RT @StuartMumford: SUCCESS! The lastest @SunPyProject release is now in the new OpenAstronomy conda channel: https://t.co/MgqL3AIKtN @astro…","astronomatty",TRUE,5,0,NA,NA,"2016-03-25 18:21:40","Twitter for iPhone"
"712221173782814721","RT @eteq: Possible difference for @SunPyProject vs. @astropy - solar still needs to argue merits of Py vs. IDL, while Astro less so now? #P…","SunPyProject",TRUE,2,0,NA,NA,"2016-03-22 10:15:34","TweetDeck"
"712711748944404480","Hearin: https://t.co/yzbsIpkesA is designed to provide a textbook for galaxy haloes as well as how to run the Halotools code #PyAstro16","astrokiwi",FALSE,0,2,NA,NA,"2016-03-23 18:44:57","TweetDeck"
"711742162103177216","Looking forward to all the tweets from #PyAstro16! If you're there, say hi to UCSD grad student Petia!","karinsandstrom",FALSE,0,3,NA,NA,"2016-03-21 02:32:09","Twitter for Mac"
"713430447334813696","RT @GeertHub: Applause at #PyAstro16 for new AAS policy to accept software papers, as @astrofrog explains. /cc @chrislintott https://t.co/f…","PowerDNS_Bert",TRUE,2,0,NA,NA,"2016-03-25 18:20:48","Twitter for Android"
"712219028643774465","good morning #collabw16 and #PyAstro16 second day starts! - @altmetric now!","DVDGC13",FALSE,0,2,NA,NA,"2016-03-22 10:07:03","TweetDeck"
"712711299378110464","RT @exoplaneteer: Here are the slides for my #pyastro16 talk that starts in a few minutes: https://t.co/lTbBtmHV63","owlice",TRUE,6,0,NA,NA,"2016-03-23 18:43:09","Twitter Web Client"
"711738573645459456","Wishing was at #PyAstro16 and/or #LPSC2016, instead observing on a night that, let's say, is ""really great for working on the software""?","_hroe",FALSE,0,6,NA,NA,"2016-03-21 02:17:54","Tweetbot for Mac"
"713430337733300228","RT @jakevdp: At the depth of LSST, *every pixel* will have a galaxy in it, across the entire southern sky #PyAstro16","aisipos",TRUE,11,0,NA,NA,"2016-03-25 18:20:22","TweetDeck"
"712198427300524032","RT @jakevdp: I'm taking notes on the #PyAstro16 session ""Upgrading Code to Python 3"" https://t.co/3oBMZtr3uF","permutans",TRUE,7,0,NA,NA,"2016-03-22 08:45:11","Twitter for Android"
"712711220500029442","RT @exoplaneteer: Here are the slides for my #pyastro16 talk that starts in a few minutes: https://t.co/lTbBtmHV63","brendonbrewer",TRUE,6,0,NA,NA,"2016-03-23 18:42:51","Twitter Web Client"
"711735616577228800","Switching modes, so excited for #pyastro16! Ready to be unconferenced!","niais",FALSE,0,6,NA,NA,"2016-03-21 02:06:09","Twitter Web Client"
"713430272830615552","RT @jakevdp: At the depth of LSST, *every pixel* will have a galaxy in it, across the entire southern sky #PyAstro16","AstroBrigi",TRUE,11,0,NA,NA,"2016-03-25 18:20:06","TweetDeck"
"712178510291476480","This week —
Python in Astronomy: #PyAstro16 https://t.co/weVZi6dkbY","astromeetings",FALSE,0,0,NA,NA,"2016-03-22 07:26:03","TweetDeck"
"712710895546142720","RT @brettmor: Really excited to share new @NASANewHorizons results published last week at tonight's #AstroOnTap at @AoTSeattle. #PyAstro16 …","kgarofali",TRUE,4,0,NA,NA,"2016-03-23 18:41:33","Twitter for iPhone"
"711694120918523904","Seems like half my tweeps are attending #PyAstro16 
Have fun crew!","jradavenport",FALSE,0,4,NA,NA,"2016-03-20 23:21:15","Twitter for iPhone"
"713429911738814464","RT @jakevdp: At the depth of LSST, *every pixel* will have a galaxy in it, across the entire southern sky #PyAstro16","DrewLeonard42",TRUE,11,0,NA,NA,"2016-03-25 18:18:40","Twitter for Android"
"712156579286667264","RT @jakevdp: I'm taking notes on the #PyAstro16 session ""Upgrading Code to Python 3"" https://t.co/3oBMZtr3uF","jankoslavic",TRUE,7,0,NA,NA,"2016-03-22 05:58:54","Twitter for Android"
"712710631019773952","RT @astrokiwi: Galaxies are big, whether they live in a computer or in the sky.
""Halotools is good even if you only need to read a ~300 GB …","Mikea1985",TRUE,2,0,NA,NA,"2016-03-23 18:40:30","Twitter for BlackBerry"
"711658127112863744","Off to Seattle for #PyAstro16. Still not quite over the novelty of going between countries by boat.","astrokiwi",FALSE,0,10,NA,NA,"2016-03-20 20:58:14","Twitter for Android"
"713429852708179968","RT @StuartMumford: SUCCESS! The lastest @SunPyProject release is now in the new OpenAstronomy conda channel: https://t.co/MgqL3AIKtN @astro…","abigailStev",TRUE,5,0,NA,NA,"2016-03-25 18:18:26","Twitter Web Client"
"712156213971181568","RT @eblur27: Software instrumentation is becoming as important as hardware instrumentation in astronomy #PyAstro16","nholzschuch",TRUE,3,0,NA,NA,"2016-03-22 05:57:27","Twitter for iPhone"
"712710183449853952","Galaxies are big, whether they live in a computer or in the sky.
""Halotools is good even if you only need to read a ~300 GB file"" #PyAstro16","astrokiwi",FALSE,2,5,NA,NA,"2016-03-23 18:38:43","TweetDeck"
"711654236229009408","Excited to be back in the NW (Seattle) for #PyAstro16.  Looking forward to a fun meeting and enjoying childhood memories (Taco Time!).","karllark2000",FALSE,0,6,NA,NA,"2016-03-20 20:42:46","Twitter for Android"
"713429842398617600","RT @jakevdp: At the depth of LSST, *every pixel* will have a galaxy in it, across the entire southern sky #PyAstro16","abigailStev",TRUE,11,0,NA,NA,"2016-03-25 18:18:23","Twitter Web Client"
"712148427589562368","RT @eblur27: Not only will it help you write for both, the python six package is handy reference for Py2 and Py3 diffs https://t.co/Rrt7I1s…","Mikea1985",TRUE,3,0,NA,NA,"2016-03-22 05:26:30","Twitter for BlackBerry"
"712710108912877569","RT @eteq: Phrases to avoid: “computer guys”/“coding guys”/“those guys” (ref to coders) - furthers dangerous unconscious bias of “men code” …","takeplate",TRUE,4,0,NA,NA,"2016-03-23 18:38:26","Twitter Web Client"
"711635992675913728","pre-room-check-in, pre-beer coding in @CafeSolsticeSea #pyastro16","adrianprw",FALSE,0,4,NA,NA,"2016-03-20 19:30:16","Twitter Web Client"
"713429796378660866",".@LSST stack is super duper good at automatically processing imaging data. No spectra. -@parejkoj #pyastro16","abigailStev",FALSE,0,0,NA,NA,"2016-03-25 18:18:12","Twitter Web Client"
"712148297364803584","RT @abigailStev: The cmd line tool ""2to3"" will tell you what needs to change in python 2 scripts to run in python 3! #pyastro16","Mikea1985",TRUE,2,0,NA,NA,"2016-03-22 05:25:59","Twitter for BlackBerry"
"712709764107534337","RT @exoplaneteer: Here are the slides for my #pyastro16 talk that starts in a few minutes: https://t.co/lTbBtmHV63","abigailStev",TRUE,6,0,NA,NA,"2016-03-23 18:37:03","Twitter Web Client"
"711622829494505472","Maybe there is such a thing as too much github? #pyastro16 https://t.co/iwWVaPVlPZ","astronomatty",FALSE,0,1,NA,NA,"2016-03-20 18:37:58","Twitter Web Client"
"713429480228818944","RT @AstroBrigi: .@astrofrog talks about the new AAS journal policies about software. Papers don't need to be long, or science heavy. #PyAst…","stephtdouglas",TRUE,2,0,NA,NA,"2016-03-25 18:16:57","Twitter for Android"
"712147930484871168","RT @adrianprw: Here's the google doc from our ""workflow show-and-tell"" unconference session at #pyastro16 (thanks @eblur27 !) https://t.co/…","Mikea1985",TRUE,3,0,NA,NA,"2016-03-22 05:24:32","Twitter for BlackBerry"
"712709726488776704","Halotools can also be useful as ascii reader to process and cache hundreds of simulation files. -A. Hearin #pyastro16","abigailStev",FALSE,0,0,NA,NA,"2016-03-23 18:36:54","Twitter Web Client"
"711611150446661633","RT @abigailStev: Cherry blossoms on the UW campus. #pyastro16 https://t.co/HmaxDvM4uq","astronomatty",TRUE,1,0,NA,NA,"2016-03-20 17:51:34","Twitter for iPhone"
"713429469705297921","SUCCESS! The lastest @SunPyProject release is now in the new OpenAstronomy conda channel: https://t.co/MgqL3AIKtN @astronomatty #pyastro16","StuartMumford",FALSE,5,4,NA,NA,"2016-03-25 18:16:55","Corebird"
"712115409290272768","RT @eblur27: Software instrumentation is becoming as important as hardware instrumentation in astronomy #PyAstro16","mathematigal",TRUE,3,0,NA,NA,"2016-03-22 03:15:18","Tweetbot for iΟS"
"712709603734073344","Here are the slides for my #pyastro16 talk that starts in a few minutes: https://t.co/lTbBtmHV63","exoplaneteer",FALSE,6,10,NA,NA,"2016-03-23 18:36:25","Tweetbot for iΟS"
"711607325203816450","En route to #PyAstro16. Woo!","Tiana_Athriel",FALSE,0,0,NA,NA,"2016-03-20 17:36:22","Twitter for iPhone"
"713429450625392640","RT @abigailStev: ApJ paper template now has software section!!! So we can credit software used! -@astrofrog #pyastro16 #lightning","stephtdouglas",TRUE,1,0,NA,NA,"2016-03-25 18:16:50","Twitter for Android"
"712108175890120706","Great first day at #PyAstro16. So stimulating that I barely felt the jetlag.","mrcbqn",FALSE,0,0,NA,NA,"2016-03-22 02:46:34","Twitter Web Client"
"712709379695493120","RT @eteq: The package Andrew Hearin is talking about at #PyAstro16 is at https://t.co/wn6L8proAk","astrogrant",TRUE,1,0,NA,NA,"2016-03-23 18:35:32","Twitter Web Client"
"711605596659712000","Perfect timing for #pyastro16, I've just got back my voice after 3 days of whispering. Next task to focus on is to stop coughing.","AstroBrigi",FALSE,0,4,NA,NA,"2016-03-20 17:29:29","TweetDeck"
"713429415477125120","RT @jakevdp: At the depth of LSST, *every pixel* will have a galaxy in it, across the entire southern sky #PyAstro16","stephtdouglas",TRUE,11,0,NA,NA,"2016-03-25 18:16:42","Twitter for Android"
"712103383830818817","RT @jakevdp: In case you were wondering why the #PyAstro16 tweet stream stopped... Happy hour. https://t.co/zEKnRR6zaU","ThugMetricsNews",TRUE,2,0,NA,NA,"2016-03-22 02:27:31","RoundTeam"
"712709255749509121","The package Andrew Hearin is talking about at #PyAstro16 is at https://t.co/wn6L8proAk","eteq",FALSE,1,1,NA,NA,"2016-03-23 18:35:02","TweetDeck"
"711406698687127552","Excited to be flying out to #PyAstro16 in about 11 hours. I should finish packing...","Mikea1985",FALSE,0,1,NA,NA,"2016-03-20 04:19:08","Twitter for BlackBerry"
"713429301639536640","At the depth of LSST, *every pixel* will have a galaxy in it, across the entire southern sky #PyAstro16","jakevdp",FALSE,11,8,NA,NA,"2016-03-25 18:16:15","Twitter for iPhone"
"712102711915782144","RT @jakevdp: In case you were wondering why the #PyAstro16 tweet stream stopped... Happy hour. https://t.co/zEKnRR6zaU","nhuntwalker",TRUE,2,0,NA,NA,"2016-03-22 02:24:51","Twitter Web Client"
"712709134982848512","RT @IBJIYONGI: ""Mock galaxies"" sounds so epic! (Andrew Hearin's talk) #PyAstro16","abigailStev",TRUE,2,0,NA,NA,"2016-03-23 18:34:33","Twitter Web Client"
"711369972023488512","Cherry blossoms on the UW campus. #pyastro16 https://t.co/HmaxDvM4uq","abigailStev",FALSE,1,0,NA,NA,"2016-03-20 01:53:12","Instagram"
"713429131120119808","Now: @parejkoj on @LSST: will take 1 SDSS every 2 nights -- 15TB of data per night. #pyastro16","abigailStev",FALSE,1,1,NA,NA,"2016-03-25 18:15:34","Twitter Web Client"
